#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
42 0.2937006 0.7483152 1.511591 0.8196862 8.0165 217.2953 5.43863 0.7758438 1.508361 0.7992903 8.0165 217.2953 5.43863 0.7207865 1.51482 0.840082 8.0165 217.2953 5.43863 25.35465 224.0465 0 25.78873 220.5667 -9.482113E-07 0.5 0.5
43 0.3005894 0.7555993 1.511531 0.8166483 8.190297 217.7682 5.02267 0.782961 1.508549 0.7959917 8.190298 217.7682 5.02267 0.7282376 1.514513 0.8373049 8.190298 217.7682 5.02267 24.93667 224.2727 0 25.36816 220.5841 9.448856E-07 0.5 0.5
44 0.3071763 0.7630791 1.510592 0.8137106 8.378105 218.3096 4.525761 0.790243 1.507905 0.7927547 8.378105 218.3096 4.525761 0.7359152 1.513278 0.8346666 8.378105 218.3096 4.525761 25.13025 224.6075 0 25.53537 220.9097 9.46199E-07 0.5 0.5
45 0.3141547 0.7706767 1.509576 0.8106771 8.615829 218.8754 3.922091 0.7976261 1.507249 0.7894036 8.615829 218.8754 3.922091 0.7437272 1.511903 0.8319505 8.615829 218.8754 3.922091 23.58198 225.0591 0 23.97691 221.1098 9.344039E-07 0.5 0.5
46 0.3212086 0.7781997 1.509602 0.8075066 8.941457 219.5667 3.232196 0.804878 1.507685 0.7858537 8.941457 219.5667 3.232196 0.7515215 1.511519 0.8291594 8.941457 219.5667 3.232196 23.90383 225.4904 0 24.25652 221.5272 0 0.5 0.5
47 0.3281226 0.7850892 1.511757 0.8041187 9.179159 220.224 2.645156 0.8115 1.510189 0.7821127 9.179159 220.224 2.645156 0.7586784 1.513324 0.8261247 9.179159 220.224 2.645156 24.30441 225.9853 9.368007E-07 24.61559 222.006 0 0.5 0.5
48 0.3346204 0.7911254 1.517595 0.8002552 9.423283 220.8246 2.111237 0.8172842 1.516345 0.7779303 9.423283 220.8246 2.111237 0.7649665 1.518846 0.8225802 9.423283 220.8246 2.111237 24.59283 226.962 -9.389473E-07 24.85121 223.4493 0 0.5 0.5
49 0.3419902 0.7968073 1.521093 0.7956893 8.955472 221.3706 2.013107 0.8227409 1.519899 0.7731001 8.955472 221.3706 2.013107 0.7708737 1.522288 0.8182785 8.955472 221.3706 2.013107 24.72211 227.5509 -9.399204E-07 24.95214 224.0326 1.883337E-06 0.5 0.5
50 0.350458 0.804826 1.5175 0.7928556 8.381251 222.3586 1.221372 0.8303214 1.516775 0.7697536 8.381251 222.3586 1.221372 0.7793306 1.518226 0.8159577 8.381251 222.3586 1.221372 23.86597 228.1093 9.336018E-07 24.0809 224.3976 -9.351604E-07 0.5 0.5
51 0.3557071 0.8111739 1.514413 0.7896996 8.005757 223.008 0.5825084 0.8363706 1.514067 0.7662634 8.005757 223.008 0.5825084 0.7859772 1.51476 0.8131357 8.005757 223.008 0.5825084 23.72899 228.8072 9.326181E-07 23.9127 225.0977 0 0.5 0.5
52 0.3623247 0.818754 1.513337 0.7874857 7.944567 223.8358 0.3026723 0.843594 1.513157 0.7636699 7.944567 223.8358 0.3026723 0.7939139 1.513517 0.8113014 7.944567 223.8358 0.3026723 23.42987 229.3925 0 23.5664 225.6898 -1.86292E-06 0.5 0.5
53 0.3693752 0.8245061 1.514539 0.7861082 8.470007 224.2302 0.7993683 0.8492114 1.514064 0.7621567 8.470007 224.2302 0.7993683 0.7998008 1.515014 0.8100597 8.470007 224.2302 0.7993683 21.9213 230.5337 9.203146E-07 22.09783 226.1241 0 0.5 0.5
54 0.376237 0.8298406 1.516618 0.7846056 8.900304 224.6618 1.527927 0.8544085 1.515711 0.7605256 8.900304 224.6618 1.527927 0.8052727 1.517525 0.8086855 8.900304 224.6618 1.527927 22.42775 231.2598 0 22.64403 226.8356 0 0.5 0.5
55 0.3833447 0.8353893 1.518831 0.7823421 9.075314 225.1072 2.414751 0.8598177 1.5174 0.758146 9.075314 225.1072 2.414751 0.8109608 1.520263 0.8065381 9.075314 225.1072 2.414751 21.39761 231.8585 9.169801E-07 21.65678 227.4591 -9.186178E-07 0.5 0.5
56 0.3901467 0.8413501 1.520031 0.7792414 8.875212 225.7735 2.434062 0.8654929 1.518587 0.754761 8.875212 225.7735 2.434062 0.8172073 1.521475 0.8037218 8.875212 225.7735 2.434062 21.40433 232.4425 -9.170223E-07 21.70831 228.0455 -9.189463E-07 0.5 0.5
57 0.3973325 0.8470188 1.521354 0.7764223 8.605368 226.2931 2.247842 0.8709248 1.52002 0.7517044 8.605368 226.2931 2.247842 0.8231128 1.522689 0.8011401 8.605368 226.2931 2.247842 16.66966 226.7432 4.45614E-07 16.81883 222.1407 -4.459631E-07 0.5 0.5
58 0.404331 0.8523861 1.52194 0.7740232 8.193234 226.8299 2.007082 0.8760411 1.520747 0.7490579 8.193234 226.8299 2.007082 0.8287311 1.523132 0.7989885 8.193234 226.8299 2.007082 16.39352 227.2708 0 16.52966 222.6747 0 0.5 0.5
59 0.4114611 0.8573087 1.523078 0.7723942 7.898082 227.1935 2.232375 0.8808106 1.52175 0.7472914 7.898082 227.1935 2.232375 0.8338069 1.524405 0.797497 7.898082 227.1935 2.232375 16.00488 227.7476 0 16.13044 223.1603 -1.333144E-06 0.5 0.5
60 0.4182668 0.8623098 1.524507 0.7710663 7.784473 227.4857 2.713234 0.8857017 1.522893 0.7458778 7.784472 227.4857 2.713234 0.8389178 1.526121 0.7962548 7.784472 227.4857 2.713234 15.79915 226.7663 0 15.915 222.4232 -1.331705E-06 0.5 0.5
