\#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
467 29.38114 1.61797 1.970764 0.4070289 18.00842 172.3791 358.2321 1.651992 1.97177 0.4112509 18.00842 172.3791 358.2321 1.583949 1.969758 0.402807 18.00842 172.3791 358.2321 0 0 0 0 0 0 0 0
468 29.42823 1.629338 1.964475 0.4159663 19.78828 160.7024 359.1782 1.66176 1.964938 0.4271424 19.78828 160.7024 359.1782 1.596916 1.964013 0.4047902 19.78828 160.7024 359.1782 0 0 0 0 0 0 0 0
469 29.4921 1.627484 1.960832 0.4181881 20.99224 160.09 358.8937 1.659806 1.96145 0.4296424 20.99224 160.09 358.8937 1.595163 1.960213 0.4067335 20.99224 160.09 358.8937 0 0 0 0 0 0 0 0
470 29.547 1.620052 1.955646 0.4192338 21.54925 158.2375 359.7673 1.651923 1.955776 0.4319022 21.54925 158.2375 359.7673 1.58818 1.955517 0.4065657 21.54925 158.2375 359.7673 0 0 0 0 0 0 0 0
471 29.60002 1.609551 1.954668 0.4136343 21.46218 164.8686 0.11964 1.642652 1.954601 0.4226122 21.46218 164.8686 0.11964 1.57645 1.954734 0.4046563 21.46218 164.8686 0.11964 0 0 0 0 0 0 0 0
472 29.66195 1.591525 1.953862 0.4051999 20.6573 177.2551 1.651265 1.625752 1.952937 0.40719 20.6573 177.2551 1.651265 1.557299 1.954786 0.4032099 20.6573 177.2551 1.651265 0 0 0 0 0 0 0 0
473 29.70907 1.566317 1.955831 0.3996863 19.83641 195.1474 4.18797 1.599556 1.953475 0.3915687 19.83641 195.1474 4.18797 1.533078 1.958187 0.407804 19.83641 195.1474 4.18797 0 0 0 0 0 0 0 0
474 29.78115 1.553082 1.959467 0.3945334 19.13153 204.0087 4.699287 1.584681 1.956812 0.3814669 19.13153 204.0087 4.699287 1.521482 1.962121 0.4075999 19.13153 204.0087 4.699287 0 0 0 0 0 0 0 0
475 29.81943 1.542852 1.961884 0.3854395 19.74134 210.4113 4.051752 1.572771 1.959603 0.3688276 19.74134 210.4113 4.051752 1.512934 1.964165 0.4020516 19.74134 210.4113 4.051752 0 0 0 0 0 0 0 0
476 29.89317 1.535441 1.966689 0.3855745 18.49373 213.0347 3.261301 1.564484 1.964839 0.3674268 18.49373 213.0347 3.261302 1.506397 1.968539 0.4037223 18.49373 213.0347 3.261302 0 0 0 0 0 0 0 0
477 29.93392 1.512175 1.977735 0.3883799 15.81824 225.4282 2.026343 1.536465 1.976568 0.364195 15.81824 225.4282 2.026343 1.487885 1.978902 0.412565 15.81824 225.4282 2.026343 0 0 0 0 0 0 0 0
478 29.99738 1.505923 1.977937 0.3943093 15.2878 229.5627 1.776005 1.528371 1.976911 0.3683995 15.2878 229.5627 1.776005 1.483474 1.978962 0.4202191 15.2878 229.5627 1.776005 0 0 0 0 0 0 0 0
479 30.04783 1.497122 1.978997 0.3984251 14.24623 233.832 1.130598 1.517493 1.978341 0.370841 14.24623 233.832 1.130598 1.476751 1.979653 0.4260091 14.24623 233.832 1.130598 0 0 0 0 0 0 0 0
480 30.11176 1.484747 1.97931 0.4040082 14.42529 238.3583 0.8128225 1.50284 1.978839 0.374876 14.42529 238.3583 0.8128225 1.466653 1.979781 0.4331403 14.42529 238.3583 0.8128225 0 0 0 0 0 0 0 0
481 30.16414 1.533008 1.984034 0.3950374 13.44459 240.9537 0.1031671 1.549672 1.983974 0.3650609 13.44459 240.9537 0.1031671 1.516343 1.984094 0.4250138 13.44459 240.9537 0.1031671 0 0 0 0 0 0 0 0
482 30.2254 1.668514 1.986591 0.3634216 10.91335 243.3446 359.7742 1.683877 1.986724 0.3327583 10.91335 243.3446 359.7742 1.653151 1.986459 0.3940849 10.91335 243.3446 359.7742 0 0 0 0 0 0 0 0
483 30.27761 1.896403 1.985441 0.3099871 10.14627 245.3564 358.8104 1.910587 1.986142 0.2787683 10.14627 245.3564 358.8104 1.882219 1.98474 0.341206 10.14627 245.3564 358.8104 0 0 0 0 0 0 0 0
484 30.3322 2.0114 1.981767 0.284891 10.5942 245.0358 359.9908 2.025875 1.981772 0.2537977 10.5942 245.0358 359.9908 1.996926 1.981761 0.3159842 10.5942 245.0358 359.9908 0 0 0 0 0 0 0 0
485 30.3994 2.00658 1.978076 0.2967035 10.55824 245.1549 1.735762 2.021157 1.977055 0.2656749 10.55824 245.1549 1.735762 1.992003 1.979098 0.327732 10.55824 245.1549 1.735762 0 0 0 0 0 0 0 0
486 30.44796 1.986162 1.977233 0.314399 9.666475 245.1936 2.963627 2.000803 1.975485 0.2834331 9.666475 245.1936 2.963627 1.971521 1.978981 0.3453652 9.666475 245.1936 2.963627 0 0 0 0 0 0 0 0
487 30.51509 1.971153 1.97646 0.3247013 9.503842 245.3691 2.568807 1.985663 1.974944 0.2936621 9.503842 245.3691 2.568807 1.956642 1.977976 0.3557408 9.503842 245.3691 2.568807 0 0 0 0 0 0 0 0
488 30.56098 1.95459 1.981681 0.3302759 9.178583 246.0619 2.168838 1.968685 1.980399 0.2990353 9.178581 246.0619 2.168838 1.940495 1.982962 0.3615165 9.178581 246.0619 2.168838 0 0 0 0 0 0 0 0
489 30.62619 1.935232 1.983608 0.3262883 8.537752 246.8812 2.274863 1.948873 1.982261 0.2948499 8.537752 246.8812 2.274863 1.92159 1.984954 0.3577271 8.537752 246.8812 2.274863 0 0 0 0 0 0 0 0
490 30.6832 1.779389 1.984291 0.3382883 7.329571 247.2854 1.554724 1.792737 1.983368 0.3067087 7.32957 247.2854 1.554724 1.766041 1.985214 0.3698677 7.32957 247.2854 1.554724 0 0 0 0 0 0 0 0
491 30.73334 1.55427 1.982361 0.3558164 7.471273 248.586 1.22984 1.566878 1.981631 0.3239293 7.471273 248.586 1.22984 1.541662 1.983091 0.3877037 7.471273 248.586 1.22984 0 0 0 0 0 0 0 0
492 30.79793 1.442249 1.983731 0.3535782 6.707254 250.6353 359.886 1.453613 1.983799 0.3212188 6.707254 250.6353 359.886 1.430884 1.983663 0.3859377 6.707254 250.6353 359.886 0 0 0 0 0 0 0 0
493 30.84558 1.420082 1.98541 0.3283654 6.637429 252.4124 358.3655 1.430333 1.986382 0.2956506 6.637429 252.4124 358.3655 1.40983 1.984439 0.3610802 6.637429 252.4124 358.3655 0 0 0 0 0 0 0 0
494 30.91278 1.405173 1.982488 0.2973981 6.044887 251.842 357.6695 1.415713 1.983875 0.2647903 6.044887 251.842 357.6695 1.394633 1.981101 0.3300062 6.044887 251.842 357.6695 0 0 0 0 0 0 0 0
495 30.96739 1.397364 1.977336 0.2740977 7.589407 248.5706 356.691 1.409631 1.979298 0.2421293 7.589407 248.5706 356.691 1.385098 1.975374 0.3060663 7.589407 248.5706 356.691 0 0 0 0 0 0 0 0
496 31.02731 1.397023 1.969831 0.2578436 12.0303 242.7588 356.0963 1.412253 1.972114 0.2271985 12.0303 242.7588 356.0963 1.381793 1.967547 0.2884887 12.0303 242.7588 356.0963 0 0 0 0 0 0 0 0
497 31.08139 1.397926 1.961067 0.2496111 14.91815 237.9701 356.4762 1.415621 1.963104 0.2203022 14.91815 237.9701 356.4762 1.38023 1.95903 0.2789201 14.91815 237.9701 356.4762 0 0 0 0 0 0 0 0
498 31.15059 1.399778 1.960199 0.256446 16.89579 237.3953 357.6714 1.417902 1.961532 0.2273594 16.89579 237.3953 357.6714 1.381654 1.958866 0.2855326 16.89579 237.3953 357.6714 0 0 0 0 0 0 0 0
499 31.20715 1.400138 1.963815 0.2640512 16.57561 234.6773 359.6666 1.419921 1.964006 0.2360355 16.57561 234.6773 359.6666 1.380355 1.963624 0.2920668 16.57561 234.6773 359.6666 0 0 0 0 0 0 0 0
500 31.27683 1.399599 1.961013 0.2670213 16.66107 231.3873 0.362113 1.42105 1.960805 0.2402616 16.66107 231.3873 0.362113 1.378148 1.961221 0.2937813 16.66107 231.3873 0.362113 0 0 0 0 0 0 0 0
501 31.32212 1.398336 1.957866 0.2696249 18.20379 228.6454 1.081091 1.421144 1.957251 0.2440183 18.20379 228.6454 1.081091 1.375528 1.958481 0.2952313 18.20379 228.6454 1.081091 0 0 0 0 0 0 0 0
502 31.40232 1.395851 1.957091 0.2727902 18.76412 227.2359 0.5498112 1.419215 1.956779 0.2476838 18.76412 227.2359 0.5498112 1.372488 1.957402 0.2978965 18.76412 227.2359 0.5498112 0 0 0 0 0 0 0 0
503 31.43995 1.39175 1.959133 0.2767789 18.52078 226.9895 0.4154578 1.415202 1.958897 0.2517543 18.52078 226.9895 0.4154578 1.368297 1.959368 0.3018034 18.52078 226.9895 0.4154578 0 0 0 0 0 0 0 0
504 31.51232 1.386779 1.957247 0.2796299 18.83437 229.6999 0.4609223 1.409029 1.956986 0.2535312 18.83437 229.6999 0.4609231 1.364529 1.957508 0.3057288 18.83437 229.6999 0.4609231 0 0 0 0 0 0 0 0
505 31.55196 1.381963 1.954307 0.2835646 20.01596 231.245 0.3098516 1.403482 1.954133 0.2568587 20.01596 231.245 0.3098516 1.360444 1.954481 0.3102704 20.01596 231.245 0.3098516 0 0 0 0 0 0 0 0
506 31.63384 1.37797 1.958264 0.2826964 19.01422 232.0896 359.8085 1.399014 1.958372 0.255614 19.01422 232.0896 359.8085 1.356927 1.958156 0.3097785 19.01422 232.0896 359.8085 0 0 0 0 0 0 0 0
507 31.66888 1.372994 1.958577 0.2817746 19.0878 232.9644 0.1541299 1.393676 1.95849 0.2544148 19.0878 232.9644 0.1541299 1.352312 1.958665 0.3091344 19.0878 232.9644 0.1541299 0 0 0 0 0 0 0 0
508 31.74539 1.373682 1.958678 0.2794656 19.22922 231.512 359.3062 1.394918 1.95907 0.2525368 19.22922 231.512 359.3062 1.352445 1.958286 0.3063943 19.22922 231.512 359.3062 0 0 0 0 0 0 0 0
509 31.78823 1.375168 1.957548 0.2755394 19.00745 228.5229 359.0633 1.397744 1.958078 0.2497256 19.00745 228.5229 359.0633 1.352592 1.957018 0.3013531 19.00745 228.5229 359.0633 0 0 0 0 0 0 0 0
510 31.86945 1.376773 1.960261 0.2746725 18.50422 227.3445 359.0879 1.399882 1.960779 0.2493348 18.50422 227.3445 359.0879 1.353664 1.959743 0.3000103 18.50422 227.3445 359.0879 0 0 0 0 0 0 0 0
511 31.9036 1.377261 1.96424 0.2717409 17.03933 224.9526 359.7318 1.401499 1.964393 0.2474762 17.03933 224.9526 359.7318 1.353023 1.964086 0.2960056 17.03933 224.9526 359.7318 0 0 0 0 0 0 0 0
512 31.98249 1.374984 1.964548 0.2712802 17.12362 223.7934 0.04943449 1.399747 1.96452 0.2475507 17.12362 223.7934 0.04943449 1.350221 1.964576 0.2950094 17.12362 223.7934 0.04943449 0 0 0 0 0 0 0 0
513 32.01858 1.370256 1.967866 0.2714026 16.57311 222.1225 0.2645781 1.395724 1.967714 0.2484325 16.57311 222.1225 0.2645781 1.344787 1.968017 0.2943724 16.57311 222.1225 0.2645781 0 0 0 0 0 0 0 0
514 32.09484 1.367251 1.97151 0.2720121 14.9879 221.8533 359.8607 1.392783 1.97159 0.249112 14.9879 221.8533 359.8607 1.341719 1.971429 0.2949121 14.9879 221.8533 359.8607 0 0 0 0 0 0 0 0
515 32.13605 1.362305 1.976449 0.272094 13.32242 221.4488 359.6507 1.38798 1.976653 0.2493554 13.32242 221.4488 359.6507 1.33663 1.976246 0.2948329 13.32242 221.4488 359.6507 0 0 0 0 0 0 0 0
516 32.21339 1.360415 1.976841 0.2729077 12.55573 221.4461 359.6752 1.386095 1.977031 0.2501748 12.55573 221.4461 359.6752 1.334735 1.976651 0.2956408 12.55573 221.4461 359.6752 0 0 0 0 0 0 0 0
517 32.25097 1.359521 1.97697 0.2736363 12.52022 221.3068 359.7169 1.38526 1.977135 0.2509696 12.52022 221.3068 359.7169 1.333782 1.976804 0.2963027 12.52022 221.3068 359.7169 0 0 0 0 0 0 0 0
518 32.33475 1.36099 1.975238 0.2740813 13.10155 220.7625 359.3301 1.386906 1.975629 0.2516205 13.10155 220.7625 359.3301 1.335073 1.974848 0.2965422 13.10155 220.7625 359.3301 0 0 0 0 0 0 0 0
519 32.37038 1.362062 1.975003 0.2749202 13.37934 220.4158 359.2894 1.388108 1.975417 0.2526112 13.37934 220.4158 359.2894 1.336015 1.974589 0.2972293 13.37934 220.4158 359.2894 0 0 0 0 0 0 0 0
520 32.42868 1.355058 1.975454 0.2995071 13.11392 220.2828 359.342 1.381163 1.975838 0.2772653 13.11392 220.2828 359.342 1.328954 1.97507 0.321749 13.11392 220.2828 359.342 0 0 0 0 0 0 0 0
521 32.4642 1.335253 1.975339 0.3850873 12.97489 220.0978 359.3897 1.361434 1.975695 0.3629351 12.97489 220.0978 359.3897 1.309071 1.974983 0.4072392 12.97489 220.0978 359.3897 0 0 0 0 0 0 0 0
522 32.51627 1.321108 1.975473 0.4479021 12.94103 220.022 359.0969 1.347291 1.976 0.4257561 12.94103 220.022 359.0969 1.294924 1.974946 0.4700478 12.94103 220.022 359.0969 0 0 0 0 0 0 0 0
523 32.55891 1.317018 1.975333 0.4617211 12.73265 219.7732 359.2767 1.343315 1.975756 0.4397081 12.73265 219.7732 359.2767 1.290721 1.974911 0.4837343 12.73265 219.7732 359.2767 0 0 0 0 0 0 0 0
524 32.60685 1.317226 1.974449 0.4619551 13.20294 219.3877 359.2262 1.343663 1.9749 0.4401116 13.20294 219.3877 359.2262 1.290788 1.973998 0.4837987 13.20294 219.3877 359.2262 0 0 0 0 0 0 0 0
525 32.65519 1.316687 1.974187 0.461779 13.29382 219.0709 359.0908 1.343232 1.974716 0.4400676 13.29382 219.0709 359.0908 1.290142 1.973657 0.4834902 13.29382 219.0709 359.0908 0 0 0 0 0 0 0 0
526 32.70896 1.314678 1.974142 0.4622738 13.29585 219.2685 358.9825 1.341137 1.974735 0.4404603 13.29585 219.2685 358.9825 1.288218 1.97355 0.4840875 13.29585 219.2685 358.9825 0 0 0 0 0 0 0 0
527 32.76038 1.312645 1.974445 0.4627836 13.22091 219.6892 358.9034 1.338937 1.975084 0.4407692 13.22091 219.6892 358.9034 1.286354 1.973806 0.484798 13.22091 219.6892 358.9034 0 0 0 0 0 0 0 0
528 32.80679 1.311999 1.974112 0.4633585 13.40039 219.9557 358.9511 1.338192 1.974723 0.4412253 13.40039 219.9557 358.9511 1.285807 1.973501 0.4854919 13.40039 219.9557 358.9511 0 0 0 0 0 0 0 0
529 32.86092 1.312201 1.973991 0.4633958 13.3804 219.8701 359.1444 1.338445 1.974489 0.4413213 13.3804 219.8701 359.1444 1.285956 1.973493 0.4854704 13.3804 219.8701 359.1444 0 0 0 0 0 0 0 0
530 32.9091 1.313045 1.973879 0.4628197 13.34638 219.2716 359.1656 1.33952 1.974365 0.4410228 13.34638 219.2716 359.1656 1.286569 1.973393 0.4846165 13.34638 219.2716 359.1656 0 0 0 0 0 0 0 0
531 32.96013 1.283768 1.973635 0.4420676 13.46536 219.43 359.2019 1.310186 1.9741 0.4202005 13.46536 219.43 359.2019 1.25735 1.973171 0.4639347 13.46536 219.43 359.2019 0 0 0 0 0 0 0 0
532 33.01822 1.20523 1.973819 0.393665 13.53749 219.9869 359.2756 1.231441 1.974241 0.3715492 13.53749 219.9869 359.2757 1.179019 1.973398 0.4157809 13.53749 219.9869 359.2757 0 0 0 0 0 0 0 0
533 33.06589 1.086947 1.974442 0.3249758 13.56975 220.2279 359.161 1.113053 1.97493 0.302738 13.56975 220.2279 359.161 1.06084 1.973954 0.3472136 13.56975 220.2279 359.161 0 0 0 0 0 0 0 0
534 33.13229 0.9786237 1.974795 0.2637447 13.5978 219.8813 359.178 1.004866 1.975273 0.241667 13.5978 219.8813 359.178 0.9523818 1.974316 0.2858226 13.5978 219.8813 359.178 0 0 0 0 0 0 0 0
535 33.17176 0.9069332 1.974599 0.2306664 13.7375 219.8178 359.1805 0.9331989 1.975076 0.2086172 13.7375 219.8178 359.1805 0.8806674 1.974123 0.2527158 13.7375 219.8178 359.1805 0 0 0 0 0 0 0 0
536 33.23604 0.8996748 1.973933 0.2281791 14.0241 219.8163 359.0878 0.9259304 1.974463 0.2061188 14.0241 219.8163 359.0878 0.8734192 1.973404 0.2502393 14.0241 219.8163 359.0878 0 0 0 0 0 0 0 0
537 33.29585 1.082807 1.974425 3.136973 13.87844 26.96724 359.1833 1.052295 1.974899 3.152628 13.87844 26.96724 359.1833 1.113319 1.97395 3.121316 13.87844 26.96724 359.1833 0 0 0 0 0 0 0 0
538 33.35825 1.085945 1.974439 3.138943 14.02181 26.71826 358.8781 1.055389 1.97509 3.154505 14.02181 26.71826 358.8781 1.116501 1.973787 3.123381 14.02181 26.71826 358.8781 0 0 0 0 0 0 0 0
539 33.40813 1.088317 1.974501 3.140175 14.09087 26.41019 358.7665 1.057686 1.975217 3.155588 14.09087 26.41019 358.7665 1.118947 1.973785 3.124763 14.09087 26.41019 358.7665 0 0 0 0 0 0 0 0
540 33.47088 1.091137 1.974063 3.141684 14.37539 25.99754 358.546 1.060415 1.974906 3.156907 14.37539 25.99754 358.546 1.121859 1.97322 3.126461 14.37539 25.99754 358.546 0 0 0 0 0 0 0 0
541 33.52522 1.095211 1.973714 3.143311 14.50361 26.22432 358.3643 1.064565 1.974662 3.15868 14.50361 26.22432 358.3643 1.125857 1.972766 3.127942 14.50361 26.22432 358.3643 0 0 0 0 0 0 0 0
542 33.58891 1.096893 1.973908 3.143739 14.5226 26.57812 358.5635 1.066327 1.974741 3.159272 14.5226 26.57812 358.5635 1.12746 1.973076 3.128206 14.5226 26.57812 358.5635 0 0 0 0 0 0 0 0
543 33.6474 1.099701 1.9746 3.143306 14.36569 27.19094 358.6588 1.069294 1.975378 3.159151 14.36569 27.19094 358.6588 1.130109 1.973822 3.127461 14.36569 27.19094 358.6588 0 0 0 0 0 0 0 0
544 33.71375 1.321054 1.97473 0.2100618 14.21982 203.5395 358.7545 1.352416 1.975452 0.1961995 14.21982 203.5395 358.7545 1.289691 1.974007 0.2239242 14.21982 203.5395 358.7545 0 0 0 0 0 0 0 0
545 33.76666 1.315047 1.977622 0.2133498 13.72855 206.4927 359.0819 1.34568 1.978156 0.1979357 13.72855 206.4927 359.0819 1.284413 1.977088 0.2287641 13.72855 206.4927 359.0819 0 0 0 0 0 0 0 0
546 33.83493 1.30452 1.981063 0.2198784 12.55369 213.632 359.0708 1.333006 1.981606 0.2007847 12.55369 213.632 359.0708 1.276035 1.98052 0.2389723 12.55369 213.632 359.0708 0 0 0 0 0 0 0 0
547 33.88312 1.295399 1.983149 0.2268201 11.61243 221.5069 359.6129 1.321052 1.983376 0.2040566 11.61243 221.5069 359.6129 1.269747 1.982922 0.2495836 11.61243 221.5069 359.6129 0 0 0 0 0 0 0 0
548 33.96057 1.29017 1.983975 0.2325373 10.05871 226.8564 359.7974 1.313608 1.984094 0.2074982 10.05871 226.8564 359.7974 1.266732 1.983855 0.2575762 10.05871 226.8564 359.7974 0 0 0 0 0 0 0 0
549 33.99958 1.288009 1.985131 0.2377805 9.481954 230.5915 359.7657 1.309764 1.985269 0.2112668 9.481954 230.5915 359.7657 1.266253 1.984993 0.2642941 9.481954 230.5915 359.7657 0 0 0 0 0 0 0 0
550 34.08492 1.289573 1.986562 0.2396821 9.272738 229.828 0.3558125 1.311723 1.986352 0.213498 9.272738 229.828 0.3558125 1.267422 1.986772 0.2658663 9.272738 229.828 0.3558125 0 0 0 0 0 0 0 0
551 34.12175 1.294829 1.987533 0.2384806 8.798925 227.3526 1.05026 1.318131 1.986912 0.2133232 8.798925 227.3526 1.05026 1.271526 1.988154 0.263638 8.798925 227.3526 1.05026 0 0 0 0 0 0 0 0
552 34.20972 1.303296 1.989985 0.2314799 7.296869 220.3785 2.693092 1.329526 1.988387 0.2094414 7.296869 220.3785 2.693092 1.277065 1.991584 0.2535182 7.296869 220.3785 2.693092 0 0 0 0 0 0 0 0
553 34.25224 1.320066 1.993264 0.2204151 5.252332 208.7383 5.222819 1.350151 1.990155 0.2042439 5.252332 208.7383 5.222819 1.289981 1.996373 0.2365866 5.252332 208.7383 5.222819 0 0 0 0 0 0 0 0
554 34.33663 1.333884 1.987399 0.2146118 8.980931 199.2945 3.76733 1.366301 1.985173 0.2036357 8.980931 199.2945 3.76733 1.301467 1.989625 0.2255878 8.980931 199.2945 3.76733 0 0 0 0 0 0 0 0
555 34.39694 1.351049 1.978771 0.2123811 12.41314 188.7924 1.347519 1.38496 1.977983 0.2073114 12.41314 188.7924 1.347519 1.317137 1.979558 0.2174509 12.41314 188.7924 1.347519 0 0 0 0 0 0 0 0
556 34.48054 1.352634 1.976584 0.2129987 13.96661 189.4375 0.7489106 1.386482 1.976149 0.2074823 13.96661 189.4375 0.7489106 1.318786 1.977019 0.2185154 13.96661 189.4375 0.7489106 0 0 0 0 0 0 0 0
557 34.53687 1.356754 1.974819 0.2113254 15.38119 188.535 0.2316965 1.390676 1.974685 0.2062716 15.38119 188.535 0.2316965 1.322831 1.974953 0.2163792 15.38119 188.535 0.2316965 0 0 0 0 0 0 0 0
558 34.61443 1.352799 1.97361 0.2099056 15.63881 192.3562 359.7208 1.386291 1.973771 0.2025225 15.63881 192.3562 359.7208 1.319306 1.973449 0.2172889 15.63881 192.3562 359.7208 0 0 0 0 0 0 0 0
559 34.68221 1.344241 1.971906 0.2066218 17.52072 199.8691 359.6388 1.376474 1.972112 0.1949042 17.52072 199.8691 359.6388 1.312009 1.9717 0.2183393 17.52072 199.8691 359.6388 0 0 0 0 0 0 0 0
560 34.74128 1.343769 1.97281 0.2049667 16.58744 201.6574 359.8199 1.375633 1.972914 0.1922805 16.58744 201.6574 359.8199 1.311904 1.972707 0.2176527 16.58744 201.6574 359.8199 0 0 0 0 0 0 0 0
561 34.80831 1.344688 1.973053 0.2031449 16.41818 202.646 359.9702 1.376339 1.97307 0.1899345 16.41818 202.646 359.9702 1.313037 1.973036 0.216355 16.41818 202.646 359.9702 0 0 0 0 0 0 0 0
562 34.87306 1.34626 1.973847 0.2018491 16.32002 204.3708 0.5762278 1.37754 1.973516 0.1877856 16.32002 204.3708 0.5762278 1.314981 1.974178 0.2159123 16.32002 204.3708 0.5762278 0 0 0 0 0 0 0 0
563 34.9325 1.345869 1.974734 0.2010286 15.85987 206.2457 0.7285693 1.37668 1.974315 0.1859697 15.85986 206.2457 0.7285689 1.315058 1.975154 0.2160873 15.85986 206.2457 0.7285689 0 0 0 0 0 0 0 0
564 35.00357 1.343877 1.975133 0.2004849 15.54614 207.7832 0.6861512 1.37427 1.974737 0.1845967 15.54614 207.7832 0.6861512 1.313485 1.975528 0.2163732 15.54614 207.7832 0.6861512 0 0 0 0 0 0 0 0
565 35.05044 1.340909 1.975673 0.2002062 15.24224 209.4695 0.8397712 1.37083 1.975188 0.1834502 15.24224 209.4695 0.8397712 1.310987 1.976158 0.2169621 15.24224 209.4695 0.8397712 0 0 0 0 0 0 0 0
566 35.12654 1.338781 1.975441 0.1997824 15.62873 209.2608 0.7616225 1.368759 1.975002 0.183127 15.62873 209.2608 0.7616225 1.308802 1.97588 0.2164376 15.62873 209.2608 0.7616225 0 0 0 0 0 0 0 0
567 35.16574 1.334881 1.97567 0.1998051 15.66764 209.8122 0.85151 1.364704 1.975179 0.1828754 15.66764 209.8122 0.85151 1.305057 1.976161 0.216735 15.66764 209.8122 0.85151 0 0 0 0 0 0 0 0
568 35.24075 1.332188 1.975646 0.2013788 15.54908 210.5741 1.050772 1.361798 1.97504 0.1840818 15.54908 210.5741 1.050772 1.302579 1.976251 0.2186761 15.54908 210.5741 1.050772 0 0 0 0 0 0 0 0
569 35.28227 1.198649 1.975875 0.1841148 15.43398 211.2652 1.193071 1.228058 1.975187 0.1664809 15.43398 211.2652 1.193071 1.169241 1.976564 0.2017486 15.43398 211.2652 1.193071 0 0 0 0 0 0 0 0
570 35.36977 1.059384 1.975519 0.1638566 15.5992 210.5875 1.019202 1.088987 1.974932 0.1465484 15.5992 210.5875 1.019202 1.02978 1.976107 0.1811649 15.5992 210.5875 1.019202 0 0 0 0 0 0 0 0
571 35.40348 0.9006616 1.975606 0.1395532 15.59363 210.3034 0.9889242 0.9303485 1.975035 0.1223875 15.59363 210.3034 0.9889242 0.8709749 1.976176 0.1567189 15.59363 210.3034 0.9889242 0 0 0 0 0 0 0 0
572 35.49829 0.8922022 1.975477 0.1388535 15.67256 210.126 0.8957219 0.9219356 1.974961 0.121767 15.67256 210.126 0.8957219 0.8624687 1.975993 0.1559399 15.67256 210.126 0.8957219 0 0 0 0 0 0 0 0
573 35.53712 0.8914307 1.975413 0.1408839 15.65611 209.3729 0.3673243 0.9213473 1.975201 0.1241134 15.65611 209.3729 0.3673243 0.8615142 1.975625 0.1576543 15.65611 209.3729 0.3673243 0 0 0 0 0 0 0 0
574 35.61699 0.8916408 1.975619 0.1423006 15.57861 209.4455 0.3607341 0.9215354 1.975411 0.1254913 15.57861 209.4455 0.3607341 0.8617461 1.975827 0.15911 15.57861 209.4455 0.3607341 0 0 0 0 0 0 0 0
575 35.67146 0.8914272 1.976013 0.1457863 15.34731 209.3328 0.2527307 0.9213464 1.975867 0.1290199 15.34731 209.3328 0.2527307 0.861508 1.976159 0.1625527 15.34731 209.3328 0.2527307 0 0 0 0 0 0 0 0
576 35.73343 0.8913192 1.975616 0.1470258 15.46967 209.3148 0.3425412 0.9212505 1.975418 0.1302817 15.46967 209.3148 0.3425412 0.8613878 1.975813 0.16377 15.46967 209.3148 0.3425412 0 0 0 0 0 0 0 0
577 35.79588 0.890291 1.975751 0.1479681 15.54203 209.5601 0.1796143 0.9201381 1.975647 0.1310731 15.54203 209.5601 0.1796143 0.860444 1.975854 0.1648629 15.54203 209.5601 0.1796143 0 0 0 0 0 0 0 0
578 35.85148 0.9944561 1.975156 0.1750427 15.77487 209.8597 0.1540195 1.024213 1.975067 0.1579889 15.77487 209.8597 0.1540195 0.9646998 1.975245 0.1920968 15.77487 209.8597 0.1540195 0 0 0 0 0 0 0 0
579 35.91501 1.16544 1.974934 0.223379 15.89785 210.1576 0.1220356 1.195105 1.974864 0.206166 15.89785 210.1576 0.1220356 1.135775 1.975004 0.2405919 15.89785 210.1576 0.1220356 0 0 0 0 0 0 0 0
580 35.97553 1.192582 1.975201 0.2324849 15.85808 210.2711 0.02209296 1.222204 1.975189 0.2151994 15.85808 210.2711 0.02209296 1.162959 1.975214 0.2497706 15.85808 210.2711 0.02209296 0 0 0 0 0 0 0 0
581 36.02845 1.192138 1.975469 0.2337358 15.72989 210.4066 0.09547663 1.221726 1.975414 0.2163904 15.72989 210.4066 0.09547663 1.162551 1.975524 0.2510813 15.72989 210.4066 0.09547663 0 0 0 0 0 0 0 0
582 36.08984 1.192347 1.97565 0.2345297 15.52684 210.3013 0.08665337 1.221965 1.9756 0.2172372 15.52684 210.3013 0.08665337 1.162728 1.9757 0.2518222 15.52684 210.3013 0.08665337 0 0 0 0 0 0 0 0
583 36.14639 1.191788 1.975798 0.2355632 15.33922 210.2255 0.1135537 1.221431 1.975732 0.2183133 15.33922 210.2255 0.1135537 1.162144 1.975863 0.2528127 15.33922 210.2255 0.1135537 0 0 0 0 0 0 0 0
584 36.22216 1.189101 1.977101 0.2381324 14.83384 210.5688 0.1348997 1.218642 1.977023 0.2207077 14.83384 210.5688 0.1348997 1.15956 1.977179 0.2555571 14.83384 210.5688 0.1348997 0 0 0 0 0 0 0 0
585 36.27066 1.184593 1.978271 0.2434987 14.33218 211.6042 0.008181935 1.213804 1.978266 0.2255263 14.33218 211.6042 0.008181935 1.155382 1.978276 0.261471 14.33218 211.6042 0.008181935 0 0 0 0 0 0 0 0
