#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
60 0.9312966 -0.8847538 1.589869 -1.298516 356.5791 251.9738 355.5697 -0.8744602 1.592406 -1.329658 356.5791 251.9738 355.5697 -0.8950474 1.587332 -1.267375 356.5791 251.9738 355.5697 4.086855 255.9539 0 3.76777 251.5379 2.139057E-07 0.5 0.5
61 0.945046 -0.8828218 1.590822 -1.297587 356.4537 251.6377 355.29 -0.8723351 1.593518 -1.32865 356.4537 251.6377 355.29 -0.8933085 1.588126 -1.266524 356.4537 251.6377 355.29 4.638027 255.2394 4.282892E-07 4.33192 251.2805 4.281098E-07 0.5 0.5
62 0.9639106 -0.8786334 1.591532 -1.296144 356.0056 250.9184 355.2431 -0.8677366 1.594253 -1.327063 356.0056 250.9184 355.2431 -0.8895302 1.58881 -1.265224 356.0056 250.9184 355.2431 4.387424 254.763 2.140707E-07 4.080554 250.8054 0 0.5 0.5
63 0.977926 -0.8762923 1.592036 -1.296354 355.9474 250.0666 355.2551 -0.8649347 1.59475 -1.327108 355.9474 250.0666 355.2551 -0.88765 1.589321 -1.2656 355.9474 250.0666 355.2551 8.177119 241.4791 6.469072E-07 7.756823 237.5636 0 0.5 0.5
64 0.9916915 -0.8734645 1.593675 -1.297005 355.3845 248.8691 355.3735 -0.8614449 1.596319 -1.327512 355.3845 248.8691 355.3735 -0.8854842 1.59103 -1.266498 355.3845 248.8691 355.3735 7.960683 237.6021 0 7.512541 233.6941 4.305828E-07 0.5 0.5
65 1.006001 -0.8710811 1.594524 -1.298156 354.7737 247.8326 355.5152 -0.8584898 1.597086 -1.328439 354.7737 247.8326 355.5152 -0.8836723 1.591963 -1.267873 354.7737 247.8326 355.5152 8.248174 236.3994 6.470231E-07 7.804726 232.4988 -2.154391E-07 0.5 0.5
66 1.020463 -0.8692738 1.594581 -1.299515 354.6583 246.9731 355.7886 -0.8562338 1.596986 -1.32962 354.6583 246.9731 355.7886 -0.8823139 1.592175 -1.269409 354.6583 246.9731 355.7886 8.489825 235.5354 4.316164E-07 8.08223 231.8605 0 0.5 0.5
67 1.034943 -0.8658447 1.595451 -1.301431 354.4391 245.2057 356.7315 -0.8519067 1.597318 -1.331171 354.4391 245.2057 356.7315 -0.8797827 1.593585 -1.271692 354.4391 245.2057 356.7315 8.494533 235.6641 -4.316217E-07 8.10535 231.7661 0 0.5 0.5
68 1.054022 -0.862317 1.596385 -1.30379 354.1021 243.5524 357.5612 -0.8475502 1.597777 -1.333153 354.1021 243.5524 357.5612 -0.8770839 1.594992 -1.274427 354.1021 243.5524 357.5612 8.414227 236.0806 6.472977E-07 8.129401 232.615 -2.1561E-07 0.5 0.5
69 1.059176 -0.8604195 1.596572 -1.305105 353.8452 242.6158 358.2299 -0.8451992 1.597583 -1.334251 353.8452 242.6158 358.2299 -0.8756399 1.595562 -1.275959 353.8452 242.6158 358.2299 8.168651 234.5929 -2.156311E-07 7.935102 231.1252 4.310137E-07 0.5 0.5
70 1.0738 -0.8598793 1.596459 -1.305558 353.9199 242.2443 358.7044 -0.8444936 1.597199 -1.334625 353.9199 242.2443 358.7044 -0.8752649 1.59572 -1.276491 353.9199 242.2443 358.7044 8.579861 235.0576 2.158591E-07 8.38888 231.1523 -4.315036E-07 0.5 0.5
71 1.088754 -0.8592815 1.596248 -1.305898 354.1915 241.8362 359.0517 -0.8437083 1.596789 -1.33487 354.1915 241.8362 359.0517 -0.8748548 1.595706 -1.276927 354.1915 241.8362 359.0517 8.83213 235.9803 8.640187E-07 8.65181 231.8542 4.318004E-07 0.5 0.5
72 1.107635 -0.8557512 1.597996 -1.306872 354.1206 240.0288 0.5550058 -0.8393464 1.597679 -1.335384 354.1206 240.0288 0.5550058 -0.872156 1.598313 -1.278359 354.1206 240.0288 0.5550058 9.333517 235.6746 -4.326142E-07 9.177992 231.5486 -6.486344E-07 0.5 0.5
73 1.122142 -0.852999 1.596255 -1.306619 354.5053 239.0727 1.044884 -0.8361441 1.595657 -1.334863 354.5053 239.0727 1.044884 -0.869854 1.596852 -1.278375 354.5053 239.0727 1.044884 14.2587 229.5511 4.404557E-07 14.08756 225.8795 -4.401236E-07 0.5 0.5
74 1.131359 -0.8508235 1.595663 -1.306199 354.8731 238.1278 1.784588 -0.8335395 1.594643 -1.334171 354.8731 238.1278 1.784588 -0.8681074 1.596684 -1.278228 354.8731 238.1278 1.784588 14.72648 228.7454 0 14.5938 225.0641 -4.411189E-07 0.5 0.5
75 1.156512 -0.8500108 1.596524 -1.305906 354.7104 238.0842 1.683127 -0.8327025 1.595562 -1.333865 354.7104 238.0842 1.683127 -0.867319 1.597487 -1.277948 354.7104 238.0842 1.683127 14.15956 229.6794 4.402628E-07 14.08094 225.5571 4.401108E-07 0.5 0.5
76 1.164846 -0.8458269 1.596637 -1.304946 354.7112 236.7367 2.187388 -0.8278936 1.595387 -1.332496 354.7112 236.7367 2.187388 -0.8637601 1.597887 -1.277396 354.7112 236.7367 2.187388 13.90719 230.9636 -4.397783E-07 13.87275 227.5035 8.794259E-07 0.5 0.5
77 1.178461 -0.8436682 1.596411 -1.304537 354.5403 236.0683 1.980086 -0.8254061 1.59528 -1.331876 354.5403 236.0683 1.980086 -0.8619304 1.597543 -1.277199 354.5403 236.0683 1.980086 13.82897 229.668 0 13.81013 226.2087 0 0.5 0.5
78 1.204849 -0.8413008 1.596724 -1.304105 354.8211 236.0732 1.225666 -0.8229972 1.596023 -1.33143 354.8211 236.0732 1.225666 -0.8596045 1.597425 -1.27678 354.8211 236.0732 1.225666 12.59833 231.3552 0 12.58741 227.4515 -4.373998E-07 0.5 0.5
79 1.210116 -0.837416 1.596744 -1.303157 354.9985 235.699 0.7249073 -0.818909 1.596329 -1.330351 354.9985 235.699 0.7249073 -0.8559229 1.597158 -1.275964 354.9985 235.699 0.7249073 12.67084 231.0097 0 12.64203 227.1051 -4.374931E-07 0.5 0.5
80 1.223883 -0.8349045 1.596917 -1.303253 355.1663 235.8491 0.5094551 -0.8164585 1.596626 -1.33049 355.1663 235.8491 0.5094551 -0.8533505 1.597208 -1.276017 355.1663 235.8491 0.5094551 12.87825 232.2324 -4.379019E-07 12.83825 228.1072 4.37832E-07 0.5 0.5
81 1.238122 -0.8307586 1.596711 -1.303616 355.3396 235.6744 0.2427827 -0.812218 1.596572 -1.33079 355.3396 235.6744 0.2427827 -0.8492991 1.59685 -1.276443 355.3396 235.6744 0.2427827 12.92505 232.9558 -4.379838E-07 12.879 228.83 4.379031E-07 0.5 0.5
82 1.256862 -0.8277539 1.597047 -1.303361 355.6165 235.3069 0.4995343 -0.8090487 1.596761 -1.33042 355.6165 235.3069 0.4995343 -0.8464591 1.597333 -1.276302 355.6165 235.3069 0.4995343 13.02725 233.4786 4.381639E-07 13.00124 229.3484 -4.381178E-07 0.5 0.5
83 1.271826 -0.8260388 1.597555 -1.302754 355.5837 235.1355 0.6694065 -0.8072596 1.597172 -1.329761 355.5837 235.1355 0.6694065 -0.8448181 1.597938 -1.275748 355.5837 235.1355 0.6694065 13.11754 233.9051 4.383242E-07 13.11019 229.9926 4.383111E-07 0.5 0.5
84 1.281614 -0.8209479 1.598276 -1.301774 355.6482 234.8456 0.6457396 -0.802031 1.597907 -1.328684 355.6482 234.8456 0.6457396 -0.8398648 1.598646 -1.274863 355.6482 234.8456 0.6457396 12.66399 234.6934 -4.375308E-07 12.67208 231.0001 4.375447E-07 0.5 0.5
85 1.306825 -0.8205184 1.59892 -1.302115 355.3278 234.7964 0.6690264 -0.8015811 1.598538 -1.329011 355.3278 234.7964 0.6690264 -0.8394557 1.599303 -1.275219 355.3278 234.7964 0.6690264 11.18445 235.2577 4.351512E-07 11.20984 230.8974 4.351894E-07 0.5 0.5
86 1.31424 -0.8156816 1.600256 -1.301678 354.991 234.3816 0.5569751 -0.7965469 1.599938 -1.328435 354.991 234.3816 0.5569751 -0.8348163 1.600575 -1.274921 354.991 234.3816 0.5569751 11.0695 235.166 -4.349796E-07 11.09022 230.8074 -4.350104E-07 0.5 0.5
87 1.328111 -0.8142319 1.6006 -1.301615 354.3916 234.1794 0.2866205 -0.7949927 1.600437 -1.328298 354.3916 234.1794 0.2866205 -0.8334712 1.600764 -1.274932 354.3916 234.1794 0.2866205 10.42523 235.0741 4.340522E-07 10.43568 231.1618 0 0.5 0.5
88 1.354243 -0.8104032 1.601203 -1.301469 353.352 233.9005 359.7547 -0.7910081 1.601343 -1.328039 353.352 233.9005 359.7547 -0.8297983 1.601063 -1.274898 353.352 233.9005 359.7547 9.852773 235.9697 0 9.854996 231.3964 -4.332803E-07 0.5 0.5
89 1.3603 -0.8059866 1.602232 -1.301132 352.3712 233.5745 359.2403 -0.7864087 1.602664 -1.327564 352.3712 233.5745 359.2403 -0.8255646 1.601799 -1.274699 352.3712 233.5745 359.2403 9.085771 235.5614 -4.32311E-07 9.057478 230.9986 -4.322769E-07 0.5 0.5
90 1.374558 -0.8032554 1.602696 -1.301722 351.508 233.5398 358.6156 -0.7836177 1.603482 -1.328102 351.508 233.5398 358.6156 -0.8228932 1.60191 -1.275342 351.508 233.5398 358.6156 6.374612 235.1367 2.147713E-07 6.295065 230.5831 -2.147382E-07 0.5 0.5
91 1.389228 -0.8009004 1.602814 -1.301811 350.7162 233.6866 358.2997 -0.7813008 1.603777 -1.328214 350.7162 233.6866 358.2997 -0.8205 1.60185 -1.275409 350.7162 233.6866 358.2997 2.337469 234.5078 1.068106E-07 2.226671 230.1439 -1.068023E-07 0.5 0.5
